"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.615860718E1,3.693628311E-2,-4.966449738E-2,1.156220436E-1,1.311461333E-1
1.616332218E1,2.724874020E-2,-4.923534393E-2,1.247458309E-1,1.368507773E-1
1.616803713E1,5.555069447E-2,-2.508831024E-2,1.241630167E-1,1.383175971E-1
1.617275213E1,4.084730148E-2,-4.386043549E-2,1.329933256E-1,1.458748247E-1
1.617746708E1,-7.011055946E-3,-1.027870178E-2,8.940193057E-2,9.026356854E-2
1.618218203E1,-2.605384588E-2,-3.393268585E-2,8.886392415E-2,9.862569173E-2
1.618689703E1,-4.482793808E-2,4.316329956E-3,5.507695675E-2,7.114524511E-2
1.619161203E1,-3.971773386E-2,-4.644393921E-4,7.407054305E-3,4.040517962E-2
1.619632698E1,-1.561099291E-2,1.852989197E-2,-1.134089753E-2,2.675212053E-2
1.620104198E1,-5.830049515E-3,1.839351654E-2,-6.159327924E-3,2.025458586E-2
1.620575692E1,5.607420206E-2,5.622577667E-2,-3.884234279E-2,8.839899147E-2
1.621047192E1,5.107980967E-2,6.052970886E-2,-2.366200835E-2,8.266125604E-2
1.621518687E1,6.505602598E-2,6.479167938E-2,5.712296814E-3,9.199390506E-2
1.621990182E1,5.998939276E-2,4.529476166E-2,2.047586814E-2,7.790766235E-2
1.622461682E1,8.818531036E-2,4.968929291E-2,3.511637077E-2,1.071393219E-1
1.622933177E1,3.072214127E-2,2.082538605E-2,1.619698107E-2,4.049554128E-2
1.623404677E1,6.396287680E-2,-1.728534698E-2,4.953277856E-2,8.272562469E-2
1.623876172E1,2.099353075E-2,-2.185726166E-2,2.559715137E-2,3.966966573E-2
1.624347672E1,4.493361712E-2,-3.112602234E-2,4.458991066E-2,7.054161429E-2
1.624819166E1,2.596187592E-2,-3.557205200E-2,1.597243920E-2,4.684558356E-2
1.625290666E1,2.613073587E-2,-3.048896790E-2,-2.194250375E-2,4.575878049E-2
1.625762161E1,3.584510088E-2,-1.595211029E-2,-1.687970012E-2,4.271141950E-2
1.626233661E1,7.389765978E-2,3.205299377E-3,-3.079202399E-2,8.012045186E-2
1.626705156E1,4.039186239E-2,3.643417358E-2,-1.607506722E-2,5.672177129E-2
1.627176656E1,3.558468819E-2,2.666854858E-2,-4.894975573E-2,6.613289728E-2
1.627648151E1,4.030871391E-2,4.545688629E-2,-5.612589419E-3,6.101329436E-2
1.628119651E1,2.120935917E-2,5.459308624E-2,-6.698295474E-4,5.857209791E-2
1.628591140E1,3.074419498E-2,4.466819763E-2,1.371759176E-2,5.593411954E-2
1.629062645E1,5.438208580E-2,4.905986786E-2,8.985016495E-3,7.379032736E-2
1.629534140E1,5.409407616E-2,5.341434479E-2,4.347614944E-3,7.614567000E-2
1.630005640E1,6.798952818E-2,5.298042297E-2,9.134475142E-3,8.667721613E-2
1.630477135E1,4.854863882E-2,9.838104248E-3,-1.938905567E-2,5.319486917E-2
1.630948635E1,3.401345015E-2,1.451396942E-2,-1.911046728E-2,4.162667485E-2
1.631420130E1,5.756455660E-2,9.657859802E-3,-7.096480578E-2,9.188555976E-2
1.631891625E1,6.668162346E-2,4.844665527E-3,-3.673452139E-2,7.628456432E-2
1.632363125E1,7.092130184E-2,1.904869080E-2,-1.697102934E-2,7.537041537E-2
1.632834619E1,5.139720440E-2,-9.577751160E-3,-2.116254717E-2,5.640265366E-2
1.633306119E1,6.050997972E-2,-1.898193359E-2,-1.107615605E-2,6.437742370E-2
1.633777614E1,6.005555391E-2,-1.407051086E-2,-5.992602557E-3,6.197225280E-2
1.634249114E1,7.853156328E-2,-5.666446686E-2,-2.941462211E-2,1.012091312E-1
1.634720609E1,3.990399837E-2,-7.992076874E-2,-4.308846220E-2,9.917799119E-2
1.635192109E1,3.007328510E-2,-6.501579285E-2,-3.761520237E-2,8.090957450E-2
1.635663604E1,-3.404676914E-3,-1.261672974E-1,-3.539912403E-3,1.262628597E-1
1.636135104E1,-1.276290417E-2,-1.298475266E-1,3.984888270E-2,1.364228915E-1
1.636606599E1,-3.616893291E-2,-1.192483902E-1,4.965583980E-2,1.341419871E-1
1.637078099E1,-4.508614540E-2,-9.924125671E-2,7.840861380E-2,1.342739672E-1
1.637549593E1,-2.534294128E-2,-6.040477753E-2,7.850309461E-2,1.022435215E-1
1.638021093E1,-2.949327230E-2,1.835823059E-3,4.538220540E-2,5.415503600E-2
1.638492588E1,-4.773420095E-2,3.509521484E-2,2.676326036E-2,6.501153860E-2
1.638964088E1,-6.582254171E-2,6.333160400E-2,3.681853414E-2,9.848402672E-2
1.639435583E1,-8.370351791E-2,8.659267426E-2,4.666139185E-2,1.291582581E-1
1.639907083E1,-6.341284513E-2,6.695270538E-2,4.216797277E-2,1.014001559E-1
1.640378578E1,-4.323446751E-2,6.646442413E-2,6.599661708E-2,1.031614866E-1
1.640850078E1,-3.746032715E-2,4.225254059E-2,7.056531310E-2,9.037708066E-2
1.641321572E1,-8.004724979E-3,5.146217346E-2,5.615182221E-2,7.658627852E-2
1.641793072E1,-2.578318119E-3,6.533432007E-2,8.460927755E-2,1.069296542E-1
1.642264567E1,-3.521823883E-2,7.433986664E-2,8.433812857E-2,1.178119690E-1
1.642736067E1,-1.069223881E-2,6.428337097E-2,8.411388099E-2,1.064040447E-1
1.643207562E1,-1.021009684E-2,6.853675842E-2,5.065431073E-2,8.583351635E-2
1.643679057E1,-3.513693810E-4,4.901218414E-2,5.062692985E-2,7.046562056E-2
1.644150557E1,-1.441466808E-2,3.913116455E-2,3.075111657E-3,4.181491369E-2
1.644622052E1,4.804372787E-3,1.034355164E-2,4.138788953E-2,4.293050732E-2
1.645093552E1,1.900643110E-2,2.449703217E-2,2.242096514E-2,3.826288915E-2
1.645565046E1,2.354282141E-2,-8.932113647E-3,8.357785642E-3,2.653110768E-2
1.646036547E1,3.273105621E-2,-3.259563446E-2,-1.038416475E-2,4.734583724E-2
1.646508041E1,1.811259985E-2,-8.605957031E-3,1.365285739E-2,2.425962252E-2
1.646979541E1,-2.960592508E-2,-1.803588867E-2,-5.355864763E-3,3.507833188E-2
1.647451036E1,-3.890615702E-2,-4.636478424E-2,-2.423937805E-2,6.519915429E-2
1.647922536E1,-6.225591898E-2,-3.173542023E-2,-3.819151595E-2,7.963371293E-2
1.648394031E1,-4.733419418E-2,-5.518245697E-2,-6.145177782E-2,9.519427763E-2
1.648865531E1,-4.186099768E-2,-4.994201660E-2,-6.067770720E-2,8.904118316E-2
1.649337026E1,1.113539934E-2,-4.947853088E-2,-8.352158964E-2,9.771375580E-2
1.649808526E1,3.058177233E-2,-2.527904510E-2,-6.816437095E-2,7.887113786E-2
1.650280020E1,5.472463369E-2,-6.015777588E-3,-6.223152578E-2,8.308873518E-2
1.650751520E1,6.923174858E-2,3.602027893E-3,-2.310562320E-2,7.307447872E-2
1.651223015E1,1.072918177E-1,8.387565613E-3,-3.167427704E-2,1.121835336E-1
1.651694510E1,1.070681214E-1,1.313304901E-2,2.434339374E-3,1.078980334E-1
1.652166010E1,6.887936592E-2,8.347511292E-3,7.800936699E-3,6.982050278E-2
1.652637505E1,6.417214870E-2,2.257823944E-2,1.309512183E-2,6.927715194E-2
1.653109005E1,4.046380520E-2,2.719497681E-2,2.775886282E-2,5.610205665E-2
1.653580500E1,9.288471937E-2,2.227973938E-2,-5.251951516E-3,9.566368629E-2
1.654052000E1,4.989695549E-2,6.011295319E-2,-5.215797573E-2,9.393469934E-2
1.654523494E1,4.517751932E-2,4.067611694E-2,-2.284686454E-2,6.494254353E-2
1.654994994E1,7.840746641E-2,1.190280914E-2,-6.496086717E-2,1.025149839E-1
1.655466489E1,4.011815786E-2,-2.612781525E-2,-9.237510711E-2,1.040446526E-1
1.655937989E1,4.480367899E-2,-1.638889313E-2,-1.194436848E-1,1.286186585E-1
1.656409484E1,8.730393648E-2,2.750396729E-3,-1.129937023E-1,1.428184819E-1
1.656880984E1,3.922408819E-2,2.647018433E-2,-9.714488685E-2,1.080570627E-1
1.657352479E1,5.804079771E-2,1.677608490E-2,-3.881099448E-2,7.180852676E-2
1.657823979E1,9.088224173E-2,2.614021301E-2,1.892520115E-2,9.644198171E-2
1.658295474E1,1.281400323E-1,7.338428497E-2,5.713010579E-2,1.583318355E-1
1.658766974E1,1.413585544E-1,5.854129791E-2,6.649181992E-2,1.668247181E-1
1.659238468E1,1.211904883E-1,5.805301666E-2,8.511091769E-2,1.590633695E-1
1.659709968E1,7.265931368E-2,4.332447052E-2,7.964549959E-2,1.161886019E-1
1.660181463E1,2.453196049E-2,-2.348423004E-2,6.933514774E-2,7.720549759E-2
1.660652963E1,5.335867405E-3,-4.305839539E-3,4.493483528E-2,4.545493545E-2
1.661124458E1,-2.793794870E-2,-3.274536133E-2,6.511881948E-3,4.353380609E-2
1.661595958E1,-7.042580843E-2,-3.247356415E-2,2.535263821E-2,8.159095002E-2
1.662067453E1,-7.928305864E-2,-4.168987274E-2,1.480512321E-3,8.958817329E-2
1.662538948E1,-6.439334154E-2,-3.659725189E-2,-2.683253214E-2,7.877719252E-2
1.663010448E1,-5.900746584E-2,-5.051803589E-2,-2.147180215E-2,8.059150862E-2
1.663481948E1,-6.310188770E-2,-5.482482910E-2,-4.453002661E-2,9.471289980E-2
1.663953442E1,-2.445006371E-2,-4.011344910E-2,-4.345538095E-2,6.399425401E-2
1.664424932E1,-4.129409790E-4,-4.925727844E-2,-5.635929853E-2,7.485199082E-2
1.664896437E1,-4.994630814E-3,-4.882812500E-2,-2.634904161E-2,5.570820516E-2
1.665367932E1,2.837222815E-2,-3.417110443E-2,-6.030203775E-3,4.482199310E-2
1.665839432E1,2.349478006E-2,-1.014423370E-2,1.412498392E-2,2.923055488E-2
1.666310927E1,-3.815293312E-4,-1.479911804E-2,1.510152034E-2,2.114746737E-2
1.666782427E1,4.414796829E-3,-5.176544189E-3,-1.242663432E-2,1.416715502E-2
1.667253922E1,-5.066454411E-3,-3.805160522E-4,1.232754067E-2,1.333349210E-2
1.667725422E1,4.248034954E-2,4.708576202E-2,-5.830811337E-3,6.368396535E-2
1.668196916E1,6.590229273E-2,2.297210693E-2,-9.550428949E-3,7.044175308E-2
1.668668416E1,7.489180565E-2,4.651546478E-2,4.850040749E-2,1.006218691E-1
1.669139911E1,4.584008455E-2,4.613399506E-2,6.326089799E-2,9.072816578E-2
1.669611411E1,5.974215269E-2,4.575538635E-2,6.350500882E-2,9.846606691E-2
1.670082906E1,5.454498529E-2,4.537963867E-2,7.308817655E-2,1.018643636E-1
1.670554406E1,3.035229445E-2,4.500102997E-2,8.247993886E-2,9.873851726E-2
1.671025901E1,-2.211314440E-2,6.835651398E-2,1.012235060E-1,1.241281690E-1
1.671497401E1,-1.724791527E-2,5.828762054E-2,7.692035288E-2,9.803916552E-2
1.671968895E1,-2.666032314E-2,3.881263733E-2,1.002660543E-1,1.107721774E-1
1.672440395E1,-4.073977470E-2,1.475429535E-2,9.001824260E-2,9.990346578E-2
1.672911890E1,-8.317625523E-2,-1.385021210E-2,8.453451097E-2,1.193993356E-1
1.673383385E1,-9.198290110E-2,-3.271961212E-2,7.440086454E-2,1.227473656E-1
1.673854885E1,-1.148978472E-1,-3.718757629E-2,4.537422955E-2,1.290087277E-1
1.674326380E1,-1.091469526E-1,-4.161834717E-2,2.606976032E-2,1.196861583E-1
1.674797880E1,-1.318627596E-1,-3.651523590E-2,2.291960642E-3,1.368444478E-1
1.675269375E1,-1.116215587E-1,-8.839797974E-2,-2.592750080E-2,1.447266751E-1
1.675740875E1,-1.341495514E-1,-6.390285492E-2,-5.378895998E-2,1.580282545E-1
1.676212369E1,-8.050173521E-2,-7.282829285E-2,-4.339631647E-2,1.169090668E-1
1.676683869E1,-7.470279932E-2,-5.794429779E-2,-6.145324185E-2,1.127588170E-1
1.677155364E1,-2.618414164E-2,-2.894210815E-2,-6.971752644E-2,7.989861319E-2
1.677626864E1,3.147739172E-2,9.316444397E-3,-1.611196250E-2,3.656798684E-2
1.678098354E1,5.538272858E-2,3.301239014E-2,8.549942635E-3,6.503972668E-2
1.678569859E1,4.586863518E-2,3.278160095E-2,2.824380994E-2,6.305773429E-2
1.679041354E1,5.541688204E-2,3.729820251E-2,5.240770429E-2,8.490438266E-2
1.679512854E1,6.488537788E-2,6.550598145E-2,5.734255165E-2,1.085786079E-1
1.679984343E1,5.529171228E-2,5.551338196E-2,6.682578474E-2,1.029786120E-1
1.680455849E1,3.148466349E-2,6.932735443E-2,4.296503216E-2,8.742745619E-2
1.680927343E1,4.578655958E-2,5.454540253E-2,5.246206746E-2,8.845269073E-2
1.681398843E1,3.143888712E-2,3.988265991E-2,4.769284278E-2,6.966805177E-2
1.681870338E1,3.613823652E-2,3.482723236E-2,2.860331535E-2,5.776727363E-2
1.682341838E1,-1.620644331E-2,2.506160736E-2,2.858895995E-2,4.132870188E-2
1.682813333E1,-2.071291208E-2,1.537227631E-2,9.591673501E-3,2.751966218E-2
1.683284833E1,-3.936356306E-2,2.949714661E-2,-3.296493739E-2,5.921367116E-2
1.683756328E1,-5.316883326E-2,3.875350952E-2,-1.358349435E-2,6.718088008E-2
1.684227822E1,-4.307454824E-2,4.806518555E-4,-3.238542750E-2,5.389307606E-2
1.684699323E1,-5.204731226E-2,-3.747367859E-2,-2.730739862E-2,6.970576246E-2
1.685170817E1,-5.619955063E-2,-4.189109802E-2,-4.590006918E-2,8.378585761E-2
1.685642317E1,-1.749354601E-2,-6.049728394E-2,-4.519849271E-2,7.751676760E-2
1.686113812E1,1.906931400E-3,-4.572677612E-2,-5.384360626E-2,7.066617562E-2
1.686585312E1,-2.583026886E-3,-8.328342438E-2,-6.231618300E-2,1.040485822E-1
1.687056807E1,-1.172566414E-2,-7.781028748E-2,-1.037710831E-1,1.302319842E-1
1.687528307E1,1.248395443E-2,-7.237720490E-2,-9.255984426E-2,1.181593571E-1
1.687999802E1,2.700006962E-2,-5.749797821E-2,-5.771867931E-2,8.582812592E-2
1.688471302E1,3.664922714E-2,-1.901340485E-2,-5.633234233E-2,6.984273911E-2
1.688942796E1,3.672629595E-2,-2.356243134E-2,-6.918372214E-2,8.179484332E-2
1.689414296E1,3.680258989E-2,-1.858234406E-2,-6.767399609E-2,7.924332073E-2
1.689885791E1,2.738672495E-2,-8.897781372E-3,-6.131946295E-2,6.774422303E-2
1.690357291E1,2.279478312E-2,-8.786201477E-3,-3.608503938E-2,4.357670869E-2
1.690828786E1,1.824104786E-2,2.929115295E-2,-3.008863516E-2,4.578245771E-2
1.691300286E1,3.739821911E-2,4.806137085E-2,-5.305269733E-4,6.089994761E-2
1.691771781E1,2.317541838E-2,7.142353058E-2,1.432073861E-2,7.644281714E-2
1.692243281E1,3.760147095E-2,8.510303497E-2,4.675975069E-4,9.304093629E-2
1.692714776E1,1.399695873E-2,1.081666946E-1,-2.281745896E-2,1.114297317E-1
1.693186276E1,1.906347275E-2,1.168003082E-1,-1.748968847E-2,1.196311715E-1
1.693657770E1,2.883368731E-2,1.206159592E-1,-1.225657575E-2,1.246186775E-1
1.694129265E1,3.852218390E-2,8.168792725E-2,2.307334915E-3,9.034489418E-2
1.694600765E1,5.762165785E-2,4.783058167E-2,-1.646493748E-2,7.667538172E-2
1.695072260E1,2.441418171E-2,3.324413300E-2,-2.575656399E-2,4.862741239E-2
1.695543760E1,2.939391136E-2,2.826499939E-2,-1.129214372E-2,4.231341071E-2
1.696015255E1,2.953058481E-2,-1.939105988E-2,-3.011284024E-2,4.642038119E-2
1.696486755E1,-2.259331942E-2,-9.705543518E-3,-2.969318070E-2,3.855308855E-2
1.696958250E1,-1.733362675E-2,-3.806686401E-2,-1.973522455E-2,4.624953881E-2
1.697429750E1,-3.590261936E-2,-5.195999146E-2,-1.451104879E-2,6.480284968E-2
1.697901244E1,-4.957115650E-2,-7.048416138E-2,2.114279196E-4,8.617053594E-2
1.698372744E1,-6.306993961E-2,-4.613494873E-2,-3.269657493E-2,8.470724166E-2
1.698844239E1,-6.221890450E-2,-4.097270966E-2,-5.119346082E-2,9.039206516E-2
1.699315739E1,-5.662906170E-2,-2.161693573E-2,-1.169827431E-1,1.317539553E-1
1.699787234E1,-2.735692263E-2,-2.140426636E-2,-1.395565718E-1,1.438143963E-1
1.700258734E1,-3.149330616E-2,7.286071777E-3,-1.096217558E-1,1.142884269E-1
1.700730229E1,-7.065057755E-3,1.675987244E-2,-9.412890673E-2,9.587001328E-2
1.701201729E1,5.512535572E-2,7.171630859E-3,-5.527595431E-2,7.839431266E-2
1.701673224E1,7.408529520E-2,7.155418396E-3,-5.010071769E-2,8.972130678E-2
1.702144724E1,9.288698435E-2,7.139205933E-3,-3.068657406E-2,9.808478960E-2
1.702616218E1,6.876426935E-2,4.508304596E-2,-3.041180596E-2,8.766917197E-2
1.703087718E1,3.535133600E-2,7.796669006E-2,7.782009430E-3,8.595976610E-2
1.703559213E1,3.538155556E-2,7.734870911E-2,5.030277744E-2,9.881825081E-2
1.704030713E1,-7.411599159E-3,6.248664856E-2,2.124349214E-2,6.641384651E-2
1.704502208E1,1.179122925E-2,6.672859192E-2,1.611046121E-2,6.965116673E-2
1.704973708E1,-2.131354809E-2,2.348136902E-2,-1.265283674E-2,3.414288067E-2
1.705445203E1,-5.888825655E-2,1.381492615E-2,-3.631360829E-2,7.055038689E-2
1.705916698E1,-4.869210720E-2,8.974075317E-3,-7.870447636E-2,9.298306260E-2
1.706388198E1,-1.490813494E-2,1.840686798E-2,-7.792963088E-2,8.144993950E-2
1.706859692E1,4.300951958E-3,-1.021194458E-2,-1.197223291E-1,1.202340138E-1
1.707331192E1,4.222053289E-2,-5.382537842E-3,-8.516143262E-2,9.520511918E-2
1.707802687E1,4.649168253E-2,-1.958751678E-2,-5.548909307E-2,7.499457852E-2
1.708274187E1,4.592537880E-2,-2.893352509E-2,-4.505263641E-2,7.054097632E-2
1.708745682E1,2.540469170E-3,-5.245018005E-2,-1.096890494E-2,5.364505799E-2
1.709217182E1,-7.262051105E-3,-8.051776886E-2,-5.727803335E-3,8.104724683E-2
1.709688677E1,-2.172762156E-2,-9.885978699E-2,-1.003359817E-2,1.017153878E-1
1.710160177E1,-5.025339127E-2,-1.217880249E-1,-5.001995713E-3,1.318436434E-1
1.710631672E1,-5.001068115E-2,-8.282470703E-2,-9.431516752E-3,9.721087302E-2
1.711103172E1,-3.067553043E-2,-6.315803528E-2,-1.851958223E-2,7.261474033E-2
1.711574666E1,-2.573913336E-2,-3.416538239E-2,-3.702498972E-3,4.293582232E-2
1.712046166E1,-1.861333847E-3,3.729820251E-2,1.538874581E-3,3.737631081E-2
1.712517661E1,-1.911699772E-3,6.545352936E-2,1.615577191E-2,6.744500031E-2
1.712989161E1,1.227533817E-2,6.490039825E-2,4.001977667E-2,7.722906283E-2
1.713460656E1,-2.111333609E-2,8.333587646E-2,3.990577906E-2,9.477928291E-2
1.713932156E1,-1.620179415E-2,7.314777374E-2,4.917819798E-2,8.961913910E-2
1.714403651E1,-1.895368099E-3,8.202362061E-2,6.311910599E-2,1.035156428E-1
1.714875145E1,-6.635129452E-3,4.337215424E-2,4.367870837E-2,6.191121281E-2
1.715346645E1,2.188515663E-2,9.790420532E-3,2.915158682E-2,3.774423703E-2
1.715818140E1,1.694756746E-2,-9.275436401E-3,1.000525244E-2,2.175681134E-2
1.716289640E1,1.679670811E-2,-9.199142456E-3,-4.241274670E-3,1.961484224E-2
1.716761135E1,5.935883522E-2,-9.123802185E-3,-1.831882820E-2,6.278769427E-2
1.717232635E1,5.410838127E-2,-2.328681946E-2,-4.167009890E-2,7.215531877E-2
1.717704130E1,8.675599098E-2,-2.785205841E-2,-2.207018808E-2,9.375197241E-2
1.718175630E1,8.579987288E-2,-8.661270142E-3,-2.566851676E-3,8.627412424E-2
1.718647125E1,7.536023855E-2,-2.759552002E-2,-1.169517636E-2,8.110151312E-2
1.719118625E1,3.653365374E-2,-1.789760590E-2,-6.594078615E-3,4.121303222E-2
1.719590119E1,3.599780798E-2,-4.150009155E-2,3.160649166E-2,6.338036047E-2
1.720061619E1,3.546732664E-2,1.102638245E-2,2.675428800E-2,4.577449394E-2
1.720533114E1,4.437744617E-2,1.090621948E-2,2.659336291E-2,5.287258556E-2
1.721004614E1,1.530343294E-2,1.553916931E-2,2.164890058E-2,3.073004620E-2
1.721476109E1,-3.980815411E-3,3.912067413E-2,5.940731987E-2,7.124256937E-2
1.721947609E1,-1.830291748E-2,4.827499390E-2,8.244647831E-2,9.727740544E-2
1.722419104E1,-8.777320385E-3,4.786109924E-2,1.099725664E-1,1.202567733E-1
1.722890604E1,-4.678863287E-2,6.168746948E-2,9.455739707E-2,1.222113800E-1
1.723362099E1,-6.069898605E-2,5.642223358E-2,7.920382917E-2,1.146345581E-1
1.723833599E1,-6.974774599E-2,4.645538330E-2,7.341396809E-2,1.114112266E-1
1.724305093E1,-8.341109753E-2,4.132175446E-2,5.818082020E-2,1.097720658E-1
1.724776593E1,-7.323175669E-2,7.758140564E-3,5.262187868E-2,9.051044718E-2
1.725248088E1,-7.737493515E-2,-2.078151703E-2,2.342510968E-2,8.347147898E-2
1.725719588E1,-7.673805952E-2,-5.382823944E-2,2.292962000E-2,9.649858348E-2
1.726191083E1,-8.079665899E-2,-5.812072754E-2,1.779294387E-2,1.011074079E-1
1.726662583E1,-6.583875418E-2,-6.712341309E-2,3.302495927E-3,9.408081959E-2
1.727134078E1,-5.580711365E-2,-7.131195068E-2,-1.090541296E-2,9.120721614E-2
1.727605573E1,-4.585897923E-2,-8.020973206E-2,-2.018235438E-2,9.457258863E-2
1.728077072E1,-4.554080963E-2,-7.954788208E-2,-4.366953671E-2,1.015325530E-1
1.728548567E1,-4.997068644E-2,-4.567146301E-2,-4.807296023E-2,8.302988343E-2
1.729020067E1,-4.487192631E-2,-5.953502655E-2,-5.242318287E-2,9.113780368E-2
1.729491562E1,-2.083224058E-2,-2.107906342E-2,-4.254463688E-2,5.184935187E-2
1.729963062E1,1.718854904E-2,-6.678581238E-3,-1.839956082E-2,2.604982733E-2
1.730434557E1,6.912988424E-2,3.133201599E-2,-8.692970499E-3,7.639505126E-2
1.730906057E1,9.679764509E-2,6.426811218E-2,3.414209932E-2,1.211026725E-1
1.731377552E1,7.672142982E-2,8.268737793E-2,4.333860427E-2,1.208371420E-1
1.731849052E1,9.477841854E-2,1.009521484E-1,5.228565633E-2,1.480137654E-1
1.732320546E1,7.940888405E-2,8.109474182E-2,8.951572329E-2,1.445516957E-1
1.732792047E1,4.043859243E-2,7.089328766E-2,6.452864408E-2,1.040436634E-1
1.733263541E1,3.970360756E-2,7.501029968E-2,-2.950960770E-3,8.492131465E-2
1.733735041E1,3.417354822E-2,2.688312531E-2,-1.284659281E-2,4.533838077E-2
1.734206536E1,2.707242966E-4,2.661991119E-2,-3.210102022E-2,4.170333875E-2
1.734678036E1,4.672229290E-3,-1.160240173E-2,-4.639343917E-2,4.804993914E-2
1.735149531E1,9.036839008E-3,-2.577686310E-2,-3.674304858E-2,4.578386997E-2
1.735621031E1,8.618950844E-3,-6.830692291E-2,-4.600551724E-2,8.280476827E-2
1.736092526E1,2.238613367E-2,-6.777763367E-2,-7.621617988E-3,7.178464785E-2
1.736564026E1,3.134852648E-2,-3.877258301E-2,-3.594250977E-2,6.146468347E-2
1.737035520E1,4.023659229E-2,-4.322910309E-2,-2.593304962E-2,6.450009128E-2
1.737507015E1,3.950357437E-2,-4.941940308E-3,-2.548179030E-2,4.726813725E-2
1.737978515E1,4.826861620E-2,-2.392387390E-2,-4.399501905E-2,6.955409947E-2
1.738450010E1,4.746943712E-2,-3.528594971E-5,-2.911682799E-2,5.568786563E-2
1.738921510E1,3.724157810E-2,4.676818848E-3,-3.332327679E-2,5.019211641E-2
1.739393005E1,5.082827806E-2,1.884078979E-2,-2.804209106E-2,6.103153350E-2
1.739864505E1,8.322948217E-2,4.711914062E-2,-3.910923377E-3,9.572176052E-2
1.740336000E1,8.214068413E-2,2.295875549E-2,-1.798577234E-2,8.716469727E-2
1.740807500E1,8.575129509E-2,3.695869446E-2,2.965148911E-2,9.797163116E-2
1.741278994E1,5.611157417E-2,5.084228516E-2,1.520266570E-2,7.723061414E-2
1.741750494E1,2.990365028E-3,3.139019012E-2,4.365891963E-2,5.385524656E-2
1.742221989E1,-1.646745205E-2,7.854080200E-2,3.867463768E-2,8.908177230E-2
1.742693489E1,6.949007511E-3,9.207916260E-2,2.900305763E-2,9.678862661E-2
1.743164984E1,-2.683413029E-2,9.126091003E-2,1.468330808E-2,9.625083784E-2
1.743636484E1,-5.089992285E-2,7.620620728E-2,1.477602124E-2,9.282520658E-2
1.744107979E1,-9.374821186E-2,7.551479340E-2,4.339832813E-2,1.279633781E-1
1.744579479E1,-1.219462156E-1,2.263164520E-2,1.483849622E-2,1.249129771E-1
1.745050974E1,-1.641464829E-1,-2.506542206E-2,3.369550034E-2,1.694335563E-1
1.745522474E1,-2.010826468E-1,-8.658409119E-2,1.135002822E-4,2.189316071E-1
1.745993968E1,-2.422903776E-1,-1.285915375E-1,-2.378686517E-2,2.753293038E-1
1.746465468E1,-2.640605569E-1,-1.560010910E-1,-6.632671505E-2,3.137890234E-1
1.746936963E1,-2.380247712E-1,-1.451997757E-1,-7.989300042E-2,2.900373391E-1
1.747408463E1,-2.453151345E-1,-1.060018539E-1,-7.890854031E-2,2.786439771E-1
1.747879958E1,-1.765570045E-1,-7.661819458E-2,-5.400293320E-2,1.998975747E-1
1.748351458E1,-1.131187081E-1,-3.324222565E-2,1.346844528E-2,1.186688110E-1
1.748822953E1,-7.874017954E-2,-4.469871521E-3,8.989155293E-2,1.195846433E-1
1.749294448E1,-3.990334272E-2,-1.390266418E-2,1.560862064E-1,1.617048690E-1
1.749765948E1,-6.137013435E-3,3.369140625E-2,2.072246373E-1,2.100352925E-1
1.750237442E1,3.562808037E-3,2.868080139E-2,1.768910885E-1,1.792365453E-1
1.750708942E1,-4.851347208E-2,1.896572113E-2,1.609140038E-1,1.691347752E-1
1.751180437E1,-1.947784424E-2,2.831649780E-2,1.164729446E-1,1.214378742E-1
1.751651937E1,-2.865052223E-2,2.335166931E-2,9.130194038E-2,9.849973199E-2
1.752123432E1,-2.351003885E-2,-2.902984619E-2,3.307072073E-2,4.989114617E-2
1.752594932E1,-6.581479311E-2,-6.198787689E-2,6.544468552E-2,1.116113378E-1
